PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,AVG_SPEED,DIST_MILES,AVG_SPEED_OFF,AVG_SPEED_DEF,STL,BLK,DRIVE_PTS,CATCH_SHOOT_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,SEASON_LABEL
200765,Rajon Rondo,CHI,69,1843.0,4.47,4.03,4872,62,11,92,4.17,127.8,4.39,3.95,99,11,177,156,84,29,2016-17
1626176,Rakeem Christmas,IND,29,219.0,1.33,0.3,199,29,4,57,4.03,14.7,4.11,3.94,3,6,2,0,0,46,2016-17
201196,Ramon Sessions,CHA,50,811.0,5.26,5.03,1734,16,2,18,4.18,56.3,4.5,3.84,27,3,134,49,58,10,2016-17
200751,Randy Foye,BKN,68,1277.0,3.74,3.06,2058,6,5,14,4.18,88.7,4.43,3.94,34,9,79,141,73,4,2016-17
1626173,Rashad Vaughn,MIL,41,459.0,2.3,1.59,469,7,0,14,4.38,33.4,4.51,4.24,19,10,19,68,32,18,2016-17
203526,Raul Neto,UTA,40,346.0,4.33,4.17,629,5,0,10,4.54,26.1,4.71,4.36,21,5,37,26,12,13,2016-17
101109,Raymond Felton,LAC,80,1700.0,4.23,3.78,3364,18,7,41,4.28,120.9,4.33,4.22,66,22,194,99,157,17,2016-17
203493,Reggie Bullock Jr.,DET,31,467.0,1.52,0.48,534,18,0,29,4.41,34.2,4.75,4.11,18,3,0,88,8,21,2016-17
202704,Reggie Jackson,DET,52,1424.0,5.75,5.69,3465,5,3,27,4.21,99.6,4.57,3.85,35,5,321,88,302,13,2016-17
202130,Reggie Williams,NOP,6,79.0,2.08,1.3,96,0,1,2,4.39,5.8,4.84,4.06,3,0,5,12,3,2,2016-17
2210,Richard Jefferson,CLE,79,1614.0,1.81,0.53,1767,56,13,102,3.92,105.1,3.95,3.89,26,10,77,186,20,79,2016-17
1626158,Richaun Holmes,PHI,57,1193.0,1.44,0.4,1997,299,40,349,4.22,83.8,4.5,3.94,42,55,29,131,4,296,2016-17
201937,Ricky Rubio,MIN,75,2469.0,5.75,5.53,6177,47,2,64,4.28,176.0,4.54,4.01,128,10,200,198,250,12,2016-17
203496,Robert Covington,PHI,67,2119.0,1.56,0.66,3326,65,10,162,4.26,150.1,4.61,3.9,127,69,144,372,65,131,2016-17
201577,Robin Lopez,CHI,81,2271.0,1.56,0.48,2660,307,224,582,4.08,154.0,4.3,3.84,18,117,37,230,24,406,2016-17
203918,Rodney Hood,UTA,59,1593.0,3.48,2.53,2263,38,26,45,4.25,112.5,4.53,3.95,38,11,180,260,238,36,2016-17
203585,Rodney McGruder,MIA,78,1966.0,2.0,1.29,2078,53,9,168,4.63,151.5,4.87,4.38,46,18,68,220,31,115,2016-17
201155,Rodney Stuckey,IND,39,696.0,4.39,3.74,1443,17,9,11,4.0,46.3,4.28,3.71,16,0,76,47,80,14,2016-17
1627758,Ron Baker,NYK,52,857.0,4.04,3.8,1750,27,9,26,4.52,64.5,4.91,4.15,34,8,47,60,39,13,2016-17
1626178,Rondae Hollis-Jefferson,BKN,77,1741.0,2.1,1.36,3587,104,98,262,4.55,131.6,4.97,4.15,81,43,181,54,56,197,2016-17
101179,Ronnie Price,PHX,14,134.0,3.8,3.32,242,0,0,1,4.48,10.0,4.81,4.17,11,1,3,6,3,0,2016-17
201579,Roy Hibbert,DEN,48,682.0,1.46,0.37,551,46,85,174,4.13,46.7,4.33,3.91,8,46,1,42,6,151,2016-17
200752,Rudy Gay,SAC,30,1013.0,2.72,1.58,1725,70,132,90,4.21,70.8,4.42,3.99,44,26,110,121,91,85,2016-17
203497,Rudy Gobert,UTA,81,2744.0,1.49,0.3,4743,467,66,913,4.25,193.9,4.53,3.96,49,214,45,10,0,839,2016-17
201566,Russell Westbrook,OKC,81,2802.0,5.83,5.22,7679,158,153,212,4.13,192.3,4.72,3.61,132,31,663,239,895,148,2016-17
201583,Ryan Anderson,HOU,72,2116.0,1.57,0.67,2892,31,67,156,4.01,140.7,4.38,3.66,31,14,77,583,111,129,2016-17
203527,Ryan Kelly,ATL,16,110.0,1.5,0.48,177,13,6,10,4.03,7.4,4.49,3.62,4,5,2,14,2,9,2016-17
1626257,Salah Mejri,DAL,72,889.0,1.5,0.33,1157,97,16,208,4.21,62.1,4.22,4.18,30,59,9,11,2,152,2016-17
1626155,Sam Dekker,HOU,77,1419.0,1.55,0.7,1909,31,10,155,4.6,108.6,5.09,4.15,38,21,63,165,31,127,2016-17
2756,Sasha Vujacic,NYK,42,408.0,3.02,2.52,755,9,2,10,4.39,29.8,4.72,4.09,13,2,4,58,45,1,2016-17
203930,Sean Kilpatrick,BKN,69,1730.0,3.39,3.01,3075,55,11,70,4.29,123.6,4.69,3.91,42,6,229,230,183,54,2016-17
203902,Semaj Christon,OKC,64,973.0,5.41,5.11,2050,21,3,32,4.24,68.5,4.56,3.92,28,7,69,34,50,10,2016-17
201586,Serge Ibaka,TOR,79,2422.0,1.6,0.33,3886,163,299,357,4.07,163.2,4.35,3.79,41,124,71,589,107,308,2016-17
200771,Sergio Rodriguez,PHI,68,1517.0,4.58,4.77,4393,14,1,28,4.83,121.9,5.59,4.06,49,4,140,119,263,6,2016-17
203552,Seth Curry,DAL,69,2005.0,4.71,4.41,3596,25,3,18,4.25,141.9,4.47,4.01,76,6,243,262,320,13,2016-17
203498,Shabazz Muhammad,MIN,78,1516.0,2.09,1.13,1462,33,150,209,4.33,108.9,4.38,4.28,22,6,100,146,59,188,2016-17
203894,Shabazz Napier,POR,53,512.0,4.9,4.43,1111,10,2,13,4.16,35.4,4.55,3.72,32,2,43,57,89,3,2016-17
2733,Shaun Livingston,GSW,76,1345.0,3.59,2.97,2640,71,73,148,4.33,96.7,4.82,3.87,38,20,69,29,164,98,2016-17
1627848,Shawn Long,PHI,18,234.0,1.72,0.75,429,31,20,83,4.2,16.3,4.48,3.92,9,9,17,25,2,82,2016-17
1627815,Sheldon Mac,WAS,30,287.0,2.36,1.64,358,3,1,12,4.47,21.3,4.83,4.12,8,2,25,20,21,5,2016-17
202714,Shelvin Mack,UTA,55,1205.0,4.55,4.48,2814,22,3,43,4.47,89.6,4.75,4.18,42,3,205,71,124,20,2016-17
1627746,Skal Labissiere,SAC,33,612.0,1.96,0.6,1003,138,106,132,4.28,43.6,4.54,4.02,16,13,14,59,40,104,2016-17
203524,Solomon Hill,NOP,80,2374.0,2.18,1.39,2784,25,11,90,4.18,165.0,4.46,3.91,72,32,96,270,34,63,2016-17
203915,Spencer Dinwiddie,BKN,58,1312.0,4.43,3.84,2527,16,8,23,4.21,92.0,4.56,3.88,44,22,163,66,108,10,2016-17
201150,Spencer Hawes,MIL,54,797.0,1.77,0.7,1328,104,69,161,4.14,55.0,4.43,3.85,15,30,19,109,20,165,2016-17
1626169,Stanley Johnson,DET,77,1371.0,2.58,1.52,1876,21,9,39,4.39,100.1,4.64,4.14,56,24,72,123,102,18,2016-17
201939,Stephen Curry,GSW,79,2639.0,4.06,3.83,6179,110,23,175,4.46,195.8,5.13,3.88,142,17,353,566,630,120,2016-17
1627757,Stephen Zimmerman,ORL,19,108.0,1.6,0.35,186,17,10,22,4.41,7.9,4.61,4.21,2,5,0,4,0,9,2016-17
200779,Steve Novak,MIL,8,22.0,1.29,0.37,19,0,0,0,4.1,1.5,4.33,3.86,0,0,0,3,0,0,2016-17
203500,Steven Adams,OKC,80,2389.0,1.62,0.5,2866,369,349,836,4.08,162.4,4.33,3.86,89,78,2,36,6,603,2016-17
204456,T.J. McConnell,PHI,81,2133.0,4.24,4.17,6479,31,9,92,4.75,168.6,5.35,4.14,134,10,319,35,124,40,2016-17
203933,T.J. Warren,PHX,64,1994.0,2.07,1.21,2615,135,24,201,4.39,145.6,4.63,4.16,74,39,193,146,184,221,2016-17
201959,Taj Gibson,OKC,78,1989.0,1.59,0.46,3868,249,358,433,4.16,137.1,4.42,3.88,41,65,35,141,16,345,2016-17
204028,Tarik Black,LAL,67,1091.0,1.55,0.36,1748,137,82,376,4.37,79.2,4.77,3.99,29,44,7,6,5,275,2016-17
1627752,Taurean Prince,ATL,59,981.0,2.25,1.32,1230,20,3,47,4.16,67.9,4.46,3.87,43,27,99,97,32,36,2016-17
203093,Terrence Jones,MIL,54,1271.0,2.03,0.96,2084,101,113,169,4.07,86.1,4.36,3.79,40,54,132,81,26,168,2016-17
203082,Terrence Ross,ORL,77,1932.0,2.1,1.39,2158,32,5,28,4.33,139.2,4.72,3.97,86,32,111,392,234,16,2016-17
1626179,Terry Rozier,BOS,74,1263.0,4.2,4.09,2759,24,0,50,4.51,94.9,4.87,4.15,45,11,91,135,102,21,2016-17
200757,Thabo Sefolosha,ATL,62,1596.0,2.23,1.31,2330,67,20,134,4.35,115.3,4.68,4.04,96,31,83,146,41,91,2016-17
201152,Thaddeus Young,IND,73,2209.0,1.64,0.55,3713,245,152,416,4.31,158.3,4.57,4.05,113,28,54,158,23,365,2016-17
203080,Thomas Robinson,LAL,48,560.0,1.94,0.87,1106,70,28,137,4.37,40.8,4.71,4.04,26,9,57,4,14,92,2016-17
1627748,Thon Maker,MIL,57,562.0,1.53,0.33,881,58,13,101,4.67,43.6,4.9,4.46,10,26,14,94,6,72,2016-17
201168,Tiago Splitter,PHI,8,76.0,1.67,0.6,146,13,12,27,4.25,5.2,4.57,4.08,1,1,0,6,0,20,2016-17
204025,Tim Frazier,NOP,65,1525.0,4.64,4.34,3719,29,6,69,4.33,109.9,4.73,3.95,56,6,144,67,123,32,2016-17
203501,Tim Hardaway Jr.,ATL,79,2154.0,2.55,1.87,3217,46,12,98,4.19,149.8,4.49,3.91,55,15,238,357,220,79,2016-17
1627817,Tim Quarterman,POR,16,80.0,4.38,3.99,140,1,0,3,4.5,6.0,4.76,4.23,2,3,6,12,9,4,2016-17
202389,Timofey Mozgov,LAL,54,1104.0,1.7,0.4,1521,156,120,302,4.44,81.5,4.72,4.14,16,31,32,84,6,189,2016-17
1627789,Timothe Luwawu-Cabarrot,PHI,69,1190.0,1.94,1.27,1601,25,1,68,4.78,94.5,5.33,4.24,32,10,125,144,10,50,2016-17
202699,Tobias Harris,DET,82,2566.0,2.15,1.0,4687,123,151,127,4.29,182.8,4.7,3.88,60,39,377,380,241,135,2016-17
203107,Tomas Satoransky,WAS,57,719.0,4.05,3.71,1176,10,3,38,4.51,53.9,4.76,4.27,26,6,58,26,29,15,2016-17
201962,Toney Douglas,MEM,24,394.0,5.71,6.1,918,12,0,18,4.53,29.7,4.71,4.33,18,5,24,8,43,15,2016-17
2754,Tony Allen,MEM,71,1914.0,2.95,2.24,2525,69,23,342,4.11,130.7,4.13,4.1,115,29,113,69,6,265,2016-17
2225,Tony Parker,SAS,62,1556.0,5.37,5.68,3732,33,0,27,4.5,116.2,4.94,4.03,33,2,252,87,178,6,2016-17
203503,Tony Snell,MIL,80,2336.0,1.78,1.04,2140,29,7,38,4.02,155.8,4.02,4.02,55,14,65,452,46,31,2016-17
1626203,Treveon Graham,CHA,27,189.0,2.13,1.28,199,3,3,6,4.45,13.9,4.67,4.2,6,1,17,27,2,2,2016-17
2772,Trevor Ariza,HOU,80,2773.0,1.79,0.87,3517,63,14,107,4.05,186.5,4.21,3.9,147,20,114,501,93,81,2016-17
202344,Trevor Booker,BKN,70,1734.0,1.93,1.0,4067,168,210,301,4.39,126.5,4.75,4.04,74,28,117,79,57,210,2016-17
203504,Trey Burke,WAS,57,703.0,4.94,4.98,1519,25,0,10,4.42,51.6,4.64,4.19,11,5,56,82,125,8,2016-17
1626168,Trey Lyles,UTA,71,1158.0,1.86,0.75,2288,50,71,64,4.21,81.1,4.43,3.97,26,20,100,197,48,47,2016-17
202684,Tristan Thompson,CLE,78,2336.0,1.53,0.43,2990,289,16,583,4.3,167.0,4.48,4.11,39,84,36,6,10,426,2016-17
203584,Troy Daniels,MEM,67,1183.0,1.86,1.29,1557,37,4,29,4.3,84.6,4.6,3.97,20,4,18,338,146,16,2016-17
1627786,Troy Williams,HOU,30,557.0,1.91,1.0,643,11,1,40,4.37,40.5,4.68,4.07,27,10,33,48,18,30,2016-17
201951,Ty Lawson,SAC,69,1732.0,5.01,4.62,4196,26,4,62,4.13,118.9,4.35,3.91,74,6,255,89,187,25,2016-17
203898,Tyler Ennis,LAL,53,588.0,4.3,3.85,1316,9,0,13,4.55,44.5,5.05,4.08,25,2,97,29,72,8,2016-17
204020,Tyler Johnson,MIA,73,2177.0,3.42,3.07,4143,82,6,93,4.37,158.1,4.62,4.09,84,44,278,323,134,68,2016-17
1627755,Tyler Ulis,PHX,59,1103.0,4.85,5.22,2623,17,2,10,4.4,80.2,4.72,4.11,48,5,170,41,254,7,2016-17
203092,Tyler Zeller,BOS,51,525.0,1.52,0.45,800,68,26,127,4.27,37.1,4.53,4.01,7,21,11,34,0,92,2016-17
201936,Tyreke Evans,SAC,40,788.0,4.63,4.17,1765,17,22,28,3.95,51.8,4.38,3.52,35,9,126,64,92,20,2016-17
2199,Tyson Chandler,PHX,45,1229.0,1.38,0.3,1783,132,46,355,3.93,80.3,4.18,3.69,32,23,6,0,0,316,2016-17
1626145,Tyus Jones,MIN,60,774.0,4.64,4.16,1542,7,1,19,4.35,56.0,4.62,4.09,48,5,64,69,43,14,2016-17
2617,Udonis Haslem,MIA,16,130.0,1.71,0.59,148,18,7,25,3.83,8.3,3.88,3.67,6,1,0,0,0,21,2016-17
203506,Victor Oladipo,OKC,67,2223.0,3.06,2.5,3103,69,21,106,4.25,157.3,4.53,4.0,78,21,194,362,243,104,2016-17
1713,Vince Carter,MEM,73,1800.0,2.18,1.12,2518,69,72,74,3.95,118.2,4.17,3.7,60,36,94,309,75,42,2016-17
1627735,Wade Baldwin IV,MEM,33,405.0,5.59,5.2,914,13,3,13,4.6,31.0,4.96,4.24,18,7,44,3,30,4,2016-17
201961,Wayne Ellington,MIA,62,1500.0,1.71,0.85,1699,29,2,19,4.32,107.6,4.64,3.97,35,4,19,405,154,10,2016-17
1627782,Wayne Selden,MEM,14,236.0,2.3,1.66,248,11,0,4,4.25,16.7,4.6,3.88,6,1,19,21,4,3,2016-17
202325,Wesley Johnson,LAC,68,810.0,1.42,0.4,1234,15,4,36,4.18,56.3,4.4,3.97,29,30,2,103,30,24,2016-17
202083,Wesley Matthews,DAL,72,2457.0,2.48,1.52,3618,62,177,53,4.1,167.7,4.31,3.87,76,15,164,409,261,43,2016-17
203115,Will Barton,DEN,59,1681.0,3.55,2.95,2702,40,12,91,4.18,116.7,4.6,3.77,47,28,230,165,177,75,2016-17
1626161,Willie Cauley-Stein,SAC,75,1421.0,1.89,0.64,2052,355,155,398,4.27,100.8,4.47,4.06,53,44,70,40,32,344,2016-17
203186,Willie Reed,MIA,71,1031.0,1.52,0.57,1025,126,83,292,4.11,70.3,4.18,4.03,18,47,8,27,4,266,2016-17
1626195,Willy Hernangomez,NYK,72,1324.0,1.56,0.34,2780,275,187,406,4.4,97.0,4.69,4.11,41,36,20,70,2,331,2016-17
201163,Wilson Chandler,DEN,70,2165.0,2.46,1.53,3388,61,105,214,4.02,144.6,4.31,3.72,49,30,292,300,180,184,2016-17
1627812,Yogi Ferrell,DAL,46,1197.0,5.3,5.3,2617,22,5,23,4.4,87.6,4.69,4.1,42,9,129,103,187,18,2016-17
203897,Zach LaVine,MIN,47,1749.0,3.1,2.24,2722,36,0,42,4.39,127.5,4.66,4.11,41,10,147,247,253,33,2016-17
2216,Zach Randolph,MEM,73,1786.0,2.16,0.83,3323,240,647,424,3.94,117.1,3.99,3.88,38,10,78,226,71,416,2016-17
2585,Zaza Pachulia,GSW,70,1268.0,1.57,0.48,2120,196,139,356,4.2,88.5,4.55,3.91,59,33,22,38,2,226,2016-17
201166,Aaron Brooks,MIN,32,189.0,5.25,5.14,404,0,0,3,4.32,13.6,4.46,4.17,6,0,27,24,27,0,2017-18
203932,Aaron Gordon,ORL,58,1909.0,2.44,1.65,3476,104,131,229,4.46,140.5,5.05,3.88,59,45,162,296,173,223,2017-18
1626151,Aaron Harrison,DAL,9,233.0,2.35,1.63,263,9,0,3,4.29,16.6,4.52,4.04,9,2,8,24,11,4,2017-18
1628935,Aaron Jackson,HOU,1,35.0,4.65,4.06,62,1,0,4,3.94,2.4,4.14,3.77,0,0,3,0,3,2,2017-18
1627846,Abdel Nader,BOS,47,520.0,2.31,1.46,626,4,3,22,4.5,39.0,4.61,4.39,15,10,32,65,7,10,2017-18
203940,Adreian Payne,ORL,5,43.0,1.77,0.68,62,5,3,5,4.24,3.0,4.53,3.72,2,0,2,8,2,5,2017-18
201143,Al Horford,BOS,69,2175.0,2.2,1.06,4381,215,358,261,4.03,145.7,4.3,3.76,42,76,107,335,85,181,2017-18
2744,Al Jefferson,IND,36,484.0,1.76,0.42,961,85,136,73,4.02,32.3,4.12,3.89,16,23,4,54,16,64,2017-18
202329,Al-Farouq Aminu,POR,69,2072.0,1.97,1.0,2486,64,13,148,4.22,146.0,4.46,3.98,79,40,89,352,37,94,2017-18
1626210,Alan Williams,PHX,5,70.0,1.66,0.54,117,25,11,14,4.1,4.8,4.3,3.9,5,1,2,0,0,9,2017-18
202692,Alec Burks,UTA,64,1059.0,3.0,2.5,1660,23,0,33,4.27,75.0,4.43,4.11,37,8,173,69,134,39,2017-18
1628409,Alec Peters,PHX,20,225.0,1.38,0.34,329,12,3,21,4.5,16.8,5.15,3.88,2,2,0,53,5,17,2017-18
203518,Alex Abrines,OKC,73,1100.0,1.92,1.14,1093,12,0,27,4.35,80.0,4.48,4.24,36,7,33,250,13,18,2017-18
1627936,Alex Caruso,LAL,37,562.0,4.26,3.7,1093,12,1,24,4.51,42.2,4.95,4.11,23,10,36,23,28,22,2017-18
203458,Alex Len,PHX,69,1395.0,1.47,0.35,2218,276,127,433,4.2,97.4,4.52,3.88,27,61,32,27,0,378,2017-18
1627816,Alex Poythress,IND,25,104.0,1.56,0.63,128,3,1,17,4.45,7.7,4.61,4.28,3,1,2,12,0,10,2017-18
1628035,Alfonzo McKinnie,TOR,14,53.0,1.84,0.95,64,0,0,1,4.73,4.2,4.87,4.6,1,1,4,6,5,2,2017-18
203459,Allen Crabbe,BKN,73,2133.0,1.67,0.79,3155,34,0,51,4.3,152.5,4.57,4.02,47,35,130,541,148,30,2017-18
101161,Amir Johnson,PHI,74,1170.0,1.38,0.46,1993,297,39,326,4.19,81.5,4.42,3.98,45,44,24,38,4,217,2017-18
203083,Andre Drummond,DET,78,2625.0,2.07,0.82,4079,421,267,915,4.06,176.6,4.12,4.01,114,127,100,10,16,862,2017-18
2738,Andre Iguodala,GSW,64,1622.0,3.05,2.01,2837,74,64,116,4.27,115.0,4.64,3.92,54,38,43,86,63,82,2017-18
201281,Andre Ingram,LAL,2,64.0,1.57,1.13,68,0,1,1,4.4,4.7,5.0,3.87,3,3,2,15,6,0,2017-18
203460,Andre Roberson,OKC,37,983.0,1.28,0.41,905,33,1,144,4.56,74.5,4.61,4.51,44,31,6,24,0,95,2017-18
101106,Andrew Bogut,LAL,24,216.0,1.69,0.53,362,32,7,48,3.95,14.2,4.13,3.76,4,13,0,4,0,36,2017-18
1626150,Andrew Harrison,MEM,56,1326.0,4.77,4.36,3048,27,1,21,4.24,93.2,4.45,4.01,38,26,218,91,130,3,2017-18
1628510,Andrew White III,ATL,15,209.0,1.81,1.02,230,5,0,6,4.57,15.4,4.88,4.25,3,1,6,45,10,4,2017-18
203952,Andrew Wiggins,MIN,82,2979.0,2.9,1.95,3489,44,206,188,4.01,198.9,4.09,3.92,91,51,363,298,326,211,2017-18
1627790,Ante Zizic,CLE,32,214.0,1.7,0.48,279,31,28,73,4.31,15.4,4.43,4.18,2,13,1,2,0,82,2017-18
1626148,Anthony Brown,MIN,1,4.0,2.32,1.8,5,0,0,0,4.8,0.3,4.57,2.47,0,0,0,3,0,0,2017-18
203076,Anthony Davis,NOP,75,2727.0,1.93,0.85,5378,332,482,757,3.96,179.5,4.31,3.64,115,193,249,243,284,873,2017-18
201229,Anthony Tolliver,DET,79,1757.0,1.34,0.28,3640,56,6,79,4.55,132.5,5.18,3.92,32,21,66,475,14,61,2017-18
1628469,Antonio Blakeney,CHI,19,314.0,2.73,2.2,350,4,0,7,4.49,23.2,4.95,4.09,7,1,22,32,49,8,2017-18
1628499,Antonius Cleveland,ATL,17,123.0,1.91,1.19,100,2,0,8,4.41,9.0,4.5,4.22,7,5,4,8,7,4,2017-18
203382,Aron Baynes,BOS,78,1433.0,1.54,0.38,2201,234,109,358,4.11,98.0,4.22,4.0,21,50,4,153,8,252,2017-18
201167,Arron Afflalo,ORL,53,682.0,2.03,1.01,746,15,58,10,4.2,47.5,4.37,4.03,4,9,20,83,44,4,2017-18
203085,Austin Rivers,LAC,61,2057.0,4.52,4.03,4204,37,0,60,4.28,146.6,4.6,3.95,74,16,367,180,272,39,2017-18
202340,Avery Bradley,LAC,46,1433.0,2.08,1.33,1855,53,2,66,4.5,106.9,4.69,4.31,51,8,115,241,124,56,2017-18
1628389,Bam Adebayo,MIA,68,1348.0,2.16,0.77,1856,338,182,324,4.12,92.5,4.17,4.06,32,40,45,18,4,289,2017-18
203463,Ben McLemore,MEM,56,1091.0,1.91,1.13,1562,50,1,80,4.64,83.4,4.97,4.32,38,15,65,153,74,62,2017-18
1628500,Ben Moore,IND,2,9.0,1.12,0.37,8,0,0,1,5.18,0.8,4.58,5.99,0,0,0,0,0,0,2017-18
1627732,Ben Simmons,PHI,80,2703.0,4.45,3.54,7600,106,254,368,4.51,202.8,5.12,3.94,138,68,519,4,128,281,2017-18
202687,Bismack Biyombo,ORL,82,1495.0,1.52,0.28,2481,237,38,436,4.2,103.9,4.41,3.99,21,95,4,30,2,317,2017-18
201933,Blake Griffin,DET,58,1970.0,2.81,1.95,5005,224,374,183,3.83,124.9,4.08,3.57,40,18,267,243,186,139,2017-18
1626246,Boban Marjanovic,LAC,39,338.0,1.65,0.36,519,41,126,174,4.17,23.4,4.43,3.92,10,11,0,14,4,164,2017-18
201628,Bobby Brown,HOU,20,115.0,4.41,3.91,239,1,0,0,4.03,7.7,4.4,3.72,4,0,11,9,32,0,2017-18
1626171,Bobby Portis,CHI,73,1643.0,1.76,0.85,3138,162,191,316,4.39,119.7,4.82,4.0,50,23,123,322,78,281,2017-18
203992,Bogdan Bogdanović,SAC,78,2175.0,3.13,2.31,3803,55,24,78,4.42,159.4,4.79,4.05,72,16,225,297,302,51,2017-18
202711,Bojan Bogdanovic,IND,80,2465.0,2.09,1.18,2891,69,26,75,4.26,174.2,4.5,4.03,55,8,249,418,164,85,2017-18
203078,Bradley Beal,WAS,82,2977.0,3.94,3.27,5754,64,31,111,4.17,206.0,4.43,3.91,96,36,472,462,570,85,2017-18
201148,Brandan Wright,HOU,28,381.0,1.61,0.59,552,51,15,104,4.09,25.9,4.34,3.84,13,26,6,6,0,98,2017-18
1627742,Brandon Ingram,LAL,59,1975.0,3.94,2.94,3345,57,53,135,4.41,145.0,4.91,3.95,45,43,342,149,180,118,2017-18
201943,Brandon Jennings,MIL,14,205.0,4.69,4.6,514,1,2,2,4.46,15.2,4.74,4.18,6,4,22,12,35,0,2017-18
203464,Brandon Paul,SAS,64,576.0,1.98,1.1,721,12,0,22,4.49,43.1,4.9,4.08,25,7,36,49,2,24,2017-18
1627362,Briante Weber,MEM,18,237.0,4.15,3.77,490,4,2,9,4.81,18.9,5.03,4.53,18,5,10,3,19,2,2017-18
1627744,Brice Johnson,MEM,18,98.0,1.44,0.42,178,13,6,16,4.12,6.5,4.65,3.75,9,6,4,6,2,15,2017-18
201572,Brook Lopez,LAL,74,1735.0,1.74,0.54,2756,219,406,229,4.13,116.7,4.35,3.92,30,98,121,347,73,217,2017-18
203998,Bruno Caboclo,SAC,12,106.0,1.27,0.27,162,3,8,10,4.58,8.1,4.85,4.31,3,4,0,13,0,8,2017-18
1627854,Bryn Forbes,SAS,80,1517.0,2.33,1.74,1721,24,0,13,4.43,111.7,4.74,4.11,28,2,128,231,157,9,2017-18
1627741,Buddy Hield,SAC,80,2024.0,2.73,2.09,3084,41,2,64,4.66,156.2,4.99,4.33,85,22,134,382,378,53,2017-18
203710,C.J. Williams,LAC,38,707.0,2.03,1.21,783,5,1,25,4.49,52.9,4.8,4.19,31,13,58,54,54,26,2017-18
203468,CJ McCollum,POR,81,2924.0,4.53,4.14,4779,41,1,61,4.5,218.4,4.95,4.03,77,35,495,330,717,45,2017-18
101139,CJ Miles,TOR,70,1337.0,1.63,0.83,1593,14,1,14,4.17,92.0,4.54,3.79,37,21,75,425,84,13,2017-18
1628403,Caleb Swanigan,POR,27,189.0,2.0,0.6,250,26,27,51,4.3,13.5,4.42,4.16,5,3,3,9,0,40,2017-18
1626166,Cameron Payne,CHI,25,582.0,3.98,3.32,1439,5,0,18,4.36,41.7,4.88,3.87,26,9,59,58,78,12,2017-18
1627747,Caris LeVert,BKN,69,1802.0,4.0,3.53,3511,26,2,85,4.34,130.0,4.61,4.07,78,20,332,172,156,51,2017-18
2546,Carmelo Anthony,OKC,76,2432.0,2.06,0.97,4093,104,272,103,3.77,152.6,4.11,3.45,46,49,118,545,358,101,2017-18
1626224,Cedi Osman,CLE,61,672.0,2.25,1.46,896,4,0,33,4.49,50.2,4.64,4.33,22,3,32,87,39,24,2017-18
202718,Chandler Parsons,MEM,36,691.0,2.56,1.51,1092,14,11,18,4.18,48.0,4.53,3.84,18,11,57,110,93,16,2017-18
101112,Channing Frye,LAL,53,695.0,1.52,0.45,1171,33,37,48,4.0,46.4,4.36,3.67,18,13,20,137,28,51,2017-18
1628429,Charles Cooke,NOP,13,38.0,2.61,1.7,43,0,0,0,4.41,2.8,4.58,4.23,1,0,2,3,0,0,2017-18
1627767,Cheick Diallo,NOP,52,581.0,1.42,0.31,898,48,22,131,4.53,42.5,5.01,4.08,11,21,9,24,12,130,2017-18
1627778,Chinanu Onuaku,HOU,1,22.0,1.65,0.38,26,3,2,4,3.64,1.4,3.9,3.41,0,0,0,0,0,0,2017-18
1628449,Chris Boucher,GSW,1,1.0,1.63,0.0,4,0,0,0,4.54,0.1,6.51,0.0,0,0,0,0,0,0,2017-18
1626191,Chris McCullough,WAS,19,90.0,1.49,0.58,180,9,1,19,4.64,6.9,5.12,4.13,0,5,8,5,6,14,2017-18
101108,Chris Paul,HOU,58,1847.0,5.72,5.1,4140,24,76,38,3.86,118.4,4.21,3.51,96,14,274,89,623,16,2017-18
203991,Clint Capela,HOU,74,2034.0,1.48,0.35,3810,378,55,790,4.23,143.0,4.53,3.94,58,137,57,2,0,726,2017-18
203469,Cody Zeller,CHA,33,627.0,1.51,0.63,655,101,5,149,4.36,45.4,4.7,4.04,14,21,18,26,6,119,2017-18
202332,Cole Aldrich,MIN,21,49.0,1.47,0.28,80,9,3,16,4.17,3.4,4.6,3.72,2,1,0,0,0,9,2017-18
201147,Corey Brewer,OKC,72,1209.0,1.98,1.26,1168,27,1,76,4.4,88.7,4.52,4.29,79,14,61,93,10,51,2017-18
202709,Cory Joseph,IND,82,2210.0,4.37,4.52,4235,39,4,38,4.64,170.0,4.86,4.43,80,18,193,188,232,21,2017-18
201584,Courtney Lee,NYK,75,2278.0,2.78,1.91,2886,66,1,70,4.33,164.2,4.48,4.18,78,17,184,300,258,56,2017-18
1626245,Cristiano Felicio,CHI,55,977.0,1.87,0.6,1156,159,74,227,4.49,72.7,4.77,4.24,16,11,22,12,6,170,2017-18
1626156,D'Angelo Russell,BKN,48,1234.0,4.69,4.05,3193,19,12,40,4.24,87.1,4.52,3.95,36,17,231,167,245,33,2017-18
